ปี,เดือน,วัน,country.2,ค่า
2019,พฤษภาคม,29,พระนครศรีอยุธยา,9
2019,พฤษภาคม,30,พระนครศรีอยุธยา,10
2019,พฤษภาคม,31,พระนครศรีอยุธยา,12
2019,มิถุนายน,1,พระนครศรีอยุธยา,14
2019,มิถุนายน,2,พระนครศรีอยุธยา,12
2019,มิถุนายน,3,พระนครศรีอยุธยา,11
2019,มิถุนายน,4,พระนครศรีอยุธยา,17
2019,มิถุนายน,5,พระนครศรีอยุธยา,17
2019,มิถุนายน,6,พระนครศรีอยุธยา,12
2019,มิถุนายน,7,พระนครศรีอยุธยา,17
2019,มิถุนายน,8,พระนครศรีอยุธยา,14
2019,มิถุนายน,9,พระนครศรีอยุธยา,11
2019,มิถุนายน,10,พระนครศรีอยุธยา,10
2019,มิถุนายน,11,พระนครศรีอยุธยา,10
2019,มิถุนายน,12,พระนครศรีอยุธยา,11
2019,มิถุนายน,13,พระนครศรีอยุธยา,13
2019,มิถุนายน,14,พระนครศรีอยุธยา,11
2019,มิถุนายน,15,พระนครศรีอยุธยา,9
2019,มิถุนายน,16,พระนครศรีอยุธยา,8
2019,มิถุนายน,17,พระนครศรีอยุธยา,7
2019,มิถุนายน,18,พระนครศรีอยุธยา,9
2019,มิถุนายน,19,พระนครศรีอยุธยา,13
2019,มิถุนายน,20,พระนครศรีอยุธยา,14
2019,มิถุนายน,21,พระนครศรีอยุธยา,13
2019,มิถุนายน,22,พระนครศรีอยุธยา,18
2019,มิถุนายน,23,พระนครศรีอยุธยา,16
2019,มิถุนายน,24,พระนครศรีอยุธยา,13
2019,มิถุนายน,25,พระนครศรีอยุธยา,13
2019,มิถุนายน,26,พระนครศรีอยุธยา,9
2019,มิถุนายน,27,พระนครศรีอยุธยา,8
2019,มิถุนายน,28,พระนครศรีอยุธยา,12
2019,มิถุนายน,29,พระนครศรีอยุธยา,9
2019,มิถุนายน,30,พระนครศรีอยุธยา,10
2019,กรกฎาคม,1,พระนครศรีอยุธยา,11
2019,กรกฎาคม,2,พระนครศรีอยุธยา,17
2019,กรกฎาคม,3,พระนครศรีอยุธยา,8
2019,กรกฎาคม,4,พระนครศรีอยุธยา,10
2019,กรกฎาคม,5,พระนครศรีอยุธยา,11
2019,กรกฎาคม,6,พระนครศรีอยุธยา,11
2019,กรกฎาคม,7,พระนครศรีอยุธยา,11
2019,กรกฎาคม,8,พระนครศรีอยุธยา,14
2019,กรกฎาคม,9,พระนครศรีอยุธยา,16
2019,กรกฎาคม,10,พระนครศรีอยุธยา,13
2019,กรกฎาคม,11,พระนครศรีอยุธยา,17
2019,กรกฎาคม,12,พระนครศรีอยุธยา,17
2019,กรกฎาคม,13,พระนครศรีอยุธยา,15
2019,กรกฎาคม,14,พระนครศรีอยุธยา,10
2019,กรกฎาคม,15,พระนครศรีอยุธยา,12
2019,กรกฎาคม,16,พระนครศรีอยุธยา,10
2019,กรกฎาคม,17,พระนครศรีอยุธยา,11
2019,กรกฎาคม,18,พระนครศรีอยุธยา,11
2019,กรกฎาคม,19,พระนครศรีอยุธยา,11
2019,กรกฎาคม,20,พระนครศรีอยุธยา,11
2019,กรกฎาคม,21,พระนครศรีอยุธยา,7
2019,กรกฎาคม,22,พระนครศรีอยุธยา,11
2019,กรกฎาคม,26,พระนครศรีอยุธยา,12
2019,กรกฎาคม,27,พระนครศรีอยุธยา,15
2019,กรกฎาคม,28,พระนครศรีอยุธยา,15
2019,กรกฎาคม,29,พระนครศรีอยุธยา,8
2019,กรกฎาคม,30,พระนครศรีอยุธยา,10
2019,กรกฎาคม,31,พระนครศรีอยุธยา,10
2019,สิงหาคม,1,พระนครศรีอยุธยา,10
2019,สิงหาคม,2,พระนครศรีอยุธยา,9
2019,สิงหาคม,3,พระนครศรีอยุธยา,10
2019,สิงหาคม,4,พระนครศรีอยุธยา,7
2019,สิงหาคม,5,พระนครศรีอยุธยา,10
2019,สิงหาคม,6,พระนครศรีอยุธยา,8
2019,สิงหาคม,7,พระนครศรีอยุธยา,10
2019,สิงหาคม,8,พระนครศรีอยุธยา,7
2019,สิงหาคม,9,พระนครศรีอยุธยา,6
2019,สิงหาคม,10,พระนครศรีอยุธยา,8
2019,สิงหาคม,11,พระนครศรีอยุธยา,13
2019,สิงหาคม,12,พระนครศรีอยุธยา,12
2019,สิงหาคม,13,พระนครศรีอยุธยา,14
2019,สิงหาคม,14,พระนครศรีอยุธยา,13
2019,สิงหาคม,15,พระนครศรีอยุธยา,16
2019,สิงหาคม,16,พระนครศรีอยุธยา,15
2019,สิงหาคม,17,พระนครศรีอยุธยา,11
2019,สิงหาคม,18,พระนครศรีอยุธยา,8
2019,สิงหาคม,19,พระนครศรีอยุธยา,13
2019,สิงหาคม,20,พระนครศรีอยุธยา,10
2019,สิงหาคม,21,พระนครศรีอยุธยา,8
2019,สิงหาคม,22,พระนครศรีอยุธยา,10
2019,สิงหาคม,23,พระนครศรีอยุธยา,12
2019,สิงหาคม,24,พระนครศรีอยุธยา,11
2019,สิงหาคม,25,พระนครศรีอยุธยา,8
2019,สิงหาคม,26,พระนครศรีอยุธยา,6
2019,สิงหาคม,27,พระนครศรีอยุธยา,8
2019,สิงหาคม,28,พระนครศรีอยุธยา,9
2019,สิงหาคม,29,พระนครศรีอยุธยา,12
2019,สิงหาคม,30,พระนครศรีอยุธยา,10
2019,สิงหาคม,31,พระนครศรีอยุธยา,13
2019,กันยายน,1,พระนครศรีอยุธยา,9
2019,กันยายน,2,พระนครศรีอยุธยา,15
2019,กันยายน,3,พระนครศรีอยุธยา,7
2019,กันยายน,4,พระนครศรีอยุธยา,8
2019,กันยายน,5,พระนครศรีอยุธยา,9
2019,กันยายน,6,พระนครศรีอยุธยา,12
2019,กันยายน,7,พระนครศรีอยุธยา,14
2019,กันยายน,8,พระนครศรีอยุธยา,13
2019,กันยายน,9,พระนครศรีอยุธยา,15
2019,กันยายน,10,พระนครศรีอยุธยา,12
2019,กันยายน,11,พระนครศรีอยุธยา,11
2019,กันยายน,12,พระนครศรีอยุธยา,16
2019,กันยายน,13,พระนครศรีอยุธยา,14
2019,กันยายน,14,พระนครศรีอยุธยา,12
2019,กันยายน,15,พระนครศรีอยุธยา,15
2019,กันยายน,16,พระนครศรีอยุธยา,12
2019,กันยายน,17,พระนครศรีอยุธยา,14
2019,กันยายน,18,พระนครศรีอยุธยา,18
2019,กันยายน,19,พระนครศรีอยุธยา,12
2019,กันยายน,20,พระนครศรีอยุธยา,16
2019,กันยายน,21,พระนครศรีอยุธยา,13
2019,กันยายน,22,พระนครศรีอยุธยา,17
2019,กันยายน,23,พระนครศรีอยุธยา,15
2019,กันยายน,24,พระนครศรีอยุธยา,25
2019,กันยายน,25,พระนครศรีอยุธยา,32
2019,กันยายน,26,พระนครศรีอยุธยา,26
2019,กันยายน,27,พระนครศรีอยุธยา,30
2019,กันยายน,28,พระนครศรีอยุธยา,38
2019,กันยายน,29,พระนครศรีอยุธยา,52
2019,กันยายน,30,พระนครศรีอยุธยา,66
2019,ตุลาคม,1,พระนครศรีอยุธยา,42
2019,ตุลาคม,2,พระนครศรีอยุธยา,28
2019,ตุลาคม,3,พระนครศรีอยุธยา,23
2019,ตุลาคม,4,พระนครศรีอยุธยา,16
2019,ตุลาคม,5,พระนครศรีอยุธยา,19
2019,ตุลาคม,6,พระนครศรีอยุธยา,18
2019,ตุลาคม,7,พระนครศรีอยุธยา,15
2019,ตุลาคม,8,พระนครศรีอยุธยา,10
2019,ตุลาคม,9,พระนครศรีอยุธยา,15
2019,ตุลาคม,10,พระนครศรีอยุธยา,17
2019,ตุลาคม,11,พระนครศรีอยุธยา,24
2019,ตุลาคม,12,พระนครศรีอยุธยา,28
2019,ตุลาคม,13,พระนครศรีอยุธยา,23
2019,ตุลาคม,14,พระนครศรีอยุธยา,15
2019,ตุลาคม,15,พระนครศรีอยุธยา,18
2019,ตุลาคม,16,พระนครศรีอยุธยา,15
2019,ตุลาคม,17,พระนครศรีอยุธยา,13
2019,ตุลาคม,18,พระนครศรีอยุธยา,18
2019,ตุลาคม,19,พระนครศรีอยุธยา,18
2019,ตุลาคม,20,พระนครศรีอยุธยา,22
2019,ตุลาคม,21,พระนครศรีอยุธยา,26
2019,ตุลาคม,22,พระนครศรีอยุธยา,31
2019,ตุลาคม,23,พระนครศรีอยุธยา,43
2019,ตุลาคม,24,พระนครศรีอยุธยา,35
2019,ตุลาคม,25,พระนครศรีอยุธยา,22
2019,ตุลาคม,26,พระนครศรีอยุธยา,24
2019,ตุลาคม,27,พระนครศรีอยุธยา,18
2019,ตุลาคม,28,พระนครศรีอยุธยา,21
2019,ตุลาคม,29,พระนครศรีอยุธยา,19
2019,ตุลาคม,30,พระนครศรีอยุธยา,18
2019,ตุลาคม,31,พระนครศรีอยุธยา,21
2019,พฤศจิกายน,1,พระนครศรีอยุธยา,14
2019,พฤศจิกายน,2,พระนครศรีอยุธยา,13
2019,พฤศจิกายน,3,พระนครศรีอยุธยา,16
2019,พฤศจิกายน,4,พระนครศรีอยุธยา,30
2019,พฤศจิกายน,5,พระนครศรีอยุธยา,43
2019,พฤศจิกายน,6,พระนครศรีอยุธยา,40
2019,พฤศจิกายน,7,พระนครศรีอยุธยา,41
2019,พฤศจิกายน,8,พระนครศรีอยุธยา,41
2019,พฤศจิกายน,9,พระนครศรีอยุธยา,39
2019,พฤศจิกายน,10,พระนครศรีอยุธยา,41
2019,พฤศจิกายน,11,พระนครศรีอยุธยา,49
2019,พฤศจิกายน,12,พระนครศรีอยุธยา,47
2019,พฤศจิกายน,13,พระนครศรีอยุธยา,27
2019,พฤศจิกายน,14,พระนครศรีอยุธยา,14
2019,พฤศจิกายน,15,พระนครศรีอยุธยา,20
2019,พฤศจิกายน,16,พระนครศรีอยุธยา,37
2019,พฤศจิกายน,17,พระนครศรีอยุธยา,44
2019,พฤศจิกายน,18,พระนครศรีอยุธยา,40
2019,พฤศจิกายน,19,พระนครศรีอยุธยา,33
2019,พฤศจิกายน,20,พระนครศรีอยุธยา,21
2019,พฤศจิกายน,21,พระนครศรีอยุธยา,27
2019,พฤศจิกายน,22,พระนครศรีอยุธยา,26
2019,พฤศจิกายน,23,พระนครศรีอยุธยา,37
2019,พฤศจิกายน,24,พระนครศรีอยุธยา,40
2019,พฤศจิกายน,25,พระนครศรีอยุธยา,38
2019,พฤศจิกายน,26,พระนครศรีอยุธยา,20
2019,พฤศจิกายน,27,พระนครศรีอยุธยา,19
2019,พฤศจิกายน,28,พระนครศรีอยุธยา,14
2019,พฤศจิกายน,29,พระนครศรีอยุธยา,21
2019,พฤศจิกายน,30,พระนครศรีอยุธยา,16
2019,ธันวาคม,1,พระนครศรีอยุธยา,26
2019,ธันวาคม,2,พระนครศรีอยุธยา,18
2019,ธันวาคม,3,พระนครศรีอยุธยา,20
2019,ธันวาคม,4,พระนครศรีอยุธยา,27
2019,ธันวาคม,5,พระนครศรีอยุธยา,30
2019,ธันวาคม,6,พระนครศรีอยุธยา,35
2019,ธันวาคม,7,พระนครศรีอยุธยา,31
2019,ธันวาคม,8,พระนครศรีอยุธยา,36
2019,ธันวาคม,9,พระนครศรีอยุธยา,36
2019,ธันวาคม,10,พระนครศรีอยุธยา,46
2019,ธันวาคม,11,พระนครศรีอยุธยา,66
2019,ธันวาคม,12,พระนครศรีอยุธยา,64
2019,ธันวาคม,13,พระนครศรีอยุธยา,47
2019,ธันวาคม,14,พระนครศรีอยุธยา,44
2019,ธันวาคม,15,พระนครศรีอยุธยา,43
2019,ธันวาคม,16,พระนครศรีอยุธยา,53
2019,ธันวาคม,17,พระนครศรีอยุธยา,46
2019,ธันวาคม,18,พระนครศรีอยุธยา,41
2019,ธันวาคม,19,พระนครศรีอยุธยา,48
2019,ธันวาคม,20,พระนครศรีอยุธยา,41
2019,ธันวาคม,21,พระนครศรีอยุธยา,45
2019,ธันวาคม,22,พระนครศรีอยุธยา,49
2019,ธันวาคม,23,พระนครศรีอยุธยา,43
2019,ธันวาคม,24,พระนครศรีอยุธยา,47
2019,ธันวาคม,25,พระนครศรีอยุธยา,39
2019,ธันวาคม,26,พระนครศรีอยุธยา,47
2019,ธันวาคม,27,พระนครศรีอยุธยา,59
2019,ธันวาคม,28,พระนครศรีอยุธยา,44
2019,ธันวาคม,29,พระนครศรีอยุธยา,42
2019,ธันวาคม,30,พระนครศรีอยุธยา,48
2019,ธันวาคม,31,พระนครศรีอยุธยา,34
2020,มกราคม,1,พระนครศรีอยุธยา,18
2020,มกราคม,2,พระนครศรีอยุธยา,20
2020,มกราคม,3,พระนครศรีอยุธยา,32
2020,มกราคม,4,พระนครศรีอยุธยา,46
2020,มกราคม,5,พระนครศรีอยุธยา,47
2020,มกราคม,6,พระนครศรีอยุธยา,52
2020,มกราคม,7,พระนครศรีอยุธยา,58
2020,มกราคม,8,พระนครศรีอยุธยา,61
2020,มกราคม,9,พระนครศรีอยุธยา,57
2020,มกราคม,10,พระนครศรีอยุธยา,60
2020,มกราคม,11,พระนครศรีอยุธยา,60
2020,มกราคม,12,พระนครศรีอยุธยา,47
2020,มกราคม,13,พระนครศรีอยุธยา,44
2020,มกราคม,14,พระนครศรีอยุธยา,50
2020,มกราคม,15,พระนครศรีอยุธยา,44
2020,มกราคม,16,พระนครศรีอยุธยา,56
2020,มกราคม,17,พระนครศรีอยุธยา,51
2020,มกราคม,18,พระนครศรีอยุธยา,70
2020,มกราคม,19,พระนครศรีอยุธยา,65
2020,มกราคม,20,พระนครศรีอยุธยา,80
2020,มกราคม,21,พระนครศรีอยุธยา,73
2020,มกราคม,22,พระนครศรีอยุธยา,58
2020,มกราคม,23,พระนครศรีอยุธยา,53
2020,มกราคม,24,พระนครศรีอยุธยา,33
2020,มกราคม,25,พระนครศรีอยุธยา,23
2020,มกราคม,26,พระนครศรีอยุธยา,24
2020,มกราคม,27,พระนครศรีอยุธยา,27
2020,มกราคม,28,พระนครศรีอยุธยา,54
2020,มกราคม,29,พระนครศรีอยุธยา,55
2020,มกราคม,30,พระนครศรีอยุธยา,58
2020,มกราคม,31,พระนครศรีอยุธยา,46
2020,กุมภาพันธ์,1,พระนครศรีอยุธยา,70
2020,กุมภาพันธ์,2,พระนครศรีอยุธยา,86
2020,กุมภาพันธ์,3,พระนครศรีอยุธยา,72
2020,กุมภาพันธ์,4,พระนครศรีอยุธยา,54
2020,กุมภาพันธ์,5,พระนครศรีอยุธยา,45
2020,กุมภาพันธ์,6,พระนครศรีอยุธยา,32
2020,กุมภาพันธ์,7,พระนครศรีอยุธยา,41
2020,กุมภาพันธ์,8,พระนครศรีอยุธยา,53
2020,กุมภาพันธ์,9,พระนครศรีอยุธยา,51
2020,กุมภาพันธ์,10,พระนครศรีอยุธยา,34
2020,กุมภาพันธ์,11,พระนครศรีอยุธยา,60
2020,กุมภาพันธ์,12,พระนครศรีอยุธยา,60
2020,กุมภาพันธ์,13,พระนครศรีอยุธยา,15
2020,กุมภาพันธ์,14,พระนครศรีอยุธยา,17
2020,กุมภาพันธ์,15,พระนครศรีอยุธยา,24
2020,กุมภาพันธ์,16,พระนครศรีอยุธยา,27
2020,กุมภาพันธ์,17,พระนครศรีอยุธยา,30
2020,กุมภาพันธ์,18,พระนครศรีอยุธยา,35
2020,กุมภาพันธ์,19,พระนครศรีอยุธยา,51
2020,กุมภาพันธ์,20,พระนครศรีอยุธยา,70
2020,กุมภาพันธ์,21,พระนครศรีอยุธยา,47
2020,กุมภาพันธ์,22,พระนครศรีอยุธยา,36
2020,กุมภาพันธ์,23,พระนครศรีอยุธยา,36
2020,กุมภาพันธ์,24,พระนครศรีอยุธยา,70
2020,กุมภาพันธ์,25,พระนครศรีอยุธยา,87
2020,กุมภาพันธ์,26,พระนครศรีอยุธยา,59
2020,กุมภาพันธ์,27,พระนครศรีอยุธยา,58
2020,กุมภาพันธ์,28,พระนครศรีอยุธยา,51
2020,กุมภาพันธ์,29,พระนครศรีอยุธยา,36
2020,มีนาคม,1,พระนครศรีอยุธยา,31
2020,มีนาคม,2,พระนครศรีอยุธยา,33
2020,มีนาคม,3,พระนครศรีอยุธยา,29
2020,มีนาคม,4,พระนครศรีอยุธยา,19
2020,มีนาคม,5,พระนครศรีอยุธยา,22
2020,มีนาคม,6,พระนครศรีอยุธยา,21
2020,มีนาคม,7,พระนครศรีอยุธยา,31
2020,มีนาคม,8,พระนครศรีอยุธยา,30
2020,มีนาคม,9,พระนครศรีอยุธยา,49
2020,มีนาคม,10,พระนครศรีอยุธยา,44
2020,มีนาคม,11,พระนครศรีอยุธยา,45
2020,มีนาคม,12,พระนครศรีอยุธยา,43
2020,มีนาคม,13,พระนครศรีอยุธยา,31
2020,มีนาคม,14,พระนครศรีอยุธยา,31
2020,มีนาคม,15,พระนครศรีอยุธยา,19
2020,มีนาคม,16,พระนครศรีอยุธยา,33
2020,มีนาคม,17,พระนครศรีอยุธยา,28
2020,มีนาคม,18,พระนครศรีอยุธยา,27
2020,มีนาคม,19,พระนครศรีอยุธยา,26
2020,มีนาคม,20,พระนครศรีอยุธยา,25
2020,มีนาคม,21,พระนครศรีอยุธยา,27
2020,มีนาคม,22,พระนครศรีอยุธยา,24
2020,มีนาคม,23,พระนครศรีอยุธยา,24
2020,มีนาคม,24,พระนครศรีอยุธยา,25
2020,มีนาคม,25,พระนครศรีอยุธยา,22
2020,มีนาคม,26,พระนครศรีอยุธยา,21
2020,มีนาคม,27,พระนครศรีอยุธยา,27
2020,มีนาคม,28,พระนครศรีอยุธยา,34
2020,มีนาคม,29,พระนครศรีอยุธยา,34
2020,มีนาคม,30,พระนครศรีอยุธยา,30
2020,มีนาคม,31,พระนครศรีอยุธยา,36
2020,เมษายน,1,พระนครศรีอยุธยา,31
2020,เมษายน,2,พระนครศรีอยุธยา,27
2020,เมษายน,3,พระนครศรีอยุธยา,24
2020,เมษายน,4,พระนครศรีอยุธยา,26
2020,เมษายน,5,พระนครศรีอยุธยา,26
2020,เมษายน,6,พระนครศรีอยุธยา,18
2020,เมษายน,7,พระนครศรีอยุธยา,25
2020,เมษายน,8,พระนครศรีอยุธยา,23
2020,เมษายน,9,พระนครศรีอยุธยา,20
2020,เมษายน,10,พระนครศรีอยุธยา,25
2020,เมษายน,11,พระนครศรีอยุธยา,26
2020,เมษายน,12,พระนครศรีอยุธยา,27
2020,เมษายน,13,พระนครศรีอยุธยา,22
2020,เมษายน,14,พระนครศรีอยุธยา,29
2020,เมษายน,15,พระนครศรีอยุธยา,33
2020,เมษายน,16,พระนครศรีอยุธยา,25
2020,เมษายน,17,พระนครศรีอยุธยา,16
2020,เมษายน,18,พระนครศรีอยุธยา,15
2020,เมษายน,19,พระนครศรีอยุธยา,16
2020,เมษายน,20,พระนครศรีอยุธยา,22
2020,เมษายน,21,พระนครศรีอยุธยา,17
2020,เมษายน,22,พระนครศรีอยุธยา,25
2020,เมษายน,23,พระนครศรีอยุธยา,21
2020,เมษายน,24,พระนครศรีอยุธยา,21
2020,เมษายน,25,พระนครศรีอยุธยา,24
2020,เมษายน,26,พระนครศรีอยุธยา,23
2020,เมษายน,27,พระนครศรีอยุธยา,28
2020,เมษายน,28,พระนครศรีอยุธยา,22
2020,เมษายน,29,พระนครศรีอยุธยา,41
2020,เมษายน,30,พระนครศรีอยุธยา,29
2020,พฤษภาคม,1,พระนครศรีอยุธยา,29
2020,พฤษภาคม,2,พระนครศรีอยุธยา,22
2020,พฤษภาคม,3,พระนครศรีอยุธยา,17
2020,พฤษภาคม,4,พระนครศรีอยุธยา,21
2020,พฤษภาคม,7,พระนครศรีอยุธยา,17
2020,พฤษภาคม,8,พระนครศรีอยุธยา,17
2020,พฤษภาคม,9,พระนครศรีอยุธยา,12
2020,พฤษภาคม,10,พระนครศรีอยุธยา,12
2020,พฤษภาคม,11,พระนครศรีอยุธยา,9
2020,พฤษภาคม,12,พระนครศรีอยุธยา,18
2020,พฤษภาคม,13,พระนครศรีอยุธยา,18
2020,พฤษภาคม,14,พระนครศรีอยุธยา,16
2020,พฤษภาคม,15,พระนครศรีอยุธยา,18
2020,พฤษภาคม,16,พระนครศรีอยุธยา,18
2020,พฤษภาคม,17,พระนครศรีอยุธยา,18
2020,พฤษภาคม,18,พระนครศรีอยุธยา,17
2020,พฤษภาคม,19,พระนครศรีอยุธยา,14
2020,พฤษภาคม,20,พระนครศรีอยุธยา,12
2020,พฤษภาคม,21,พระนครศรีอยุธยา,18
2020,พฤษภาคม,22,พระนครศรีอยุธยา,22
2020,พฤษภาคม,23,พระนครศรีอยุธยา,27
2020,พฤษภาคม,24,พระนครศรีอยุธยา,20
2020,พฤษภาคม,25,พระนครศรีอยุธยา,16
2020,พฤษภาคม,26,พระนครศรีอยุธยา,14
2020,พฤษภาคม,27,พระนครศรีอยุธยา,10
2020,พฤษภาคม,28,พระนครศรีอยุธยา,10
2020,พฤษภาคม,29,พระนครศรีอยุธยา,8
2020,พฤษภาคม,30,พระนครศรีอยุธยา,8
2020,พฤษภาคม,31,พระนครศรีอยุธยา,10
2020,มิถุนายน,1,พระนครศรีอยุธยา,8
2020,มิถุนายน,2,พระนครศรีอยุธยา,11
2020,มิถุนายน,3,พระนครศรีอยุธยา,5
2020,มิถุนายน,4,พระนครศรีอยุธยา,7
2020,มิถุนายน,5,พระนครศรีอยุธยา,7
2020,มิถุนายน,6,พระนครศรีอยุธยา,8
2020,มิถุนายน,8,พระนครศรีอยุธยา,6
2020,มิถุนายน,9,พระนครศรีอยุธยา,5
2020,มิถุนายน,10,พระนครศรีอยุธยา,12
2020,มิถุนายน,11,พระนครศรีอยุธยา,12
2020,มิถุนายน,12,พระนครศรีอยุธยา,8
2020,มิถุนายน,13,พระนครศรีอยุธยา,8
2020,มิถุนายน,14,พระนครศรีอยุธยา,14
2020,มิถุนายน,15,พระนครศรีอยุธยา,6
2020,มิถุนายน,16,พระนครศรีอยุธยา,10
2020,มิถุนายน,17,พระนครศรีอยุธยา,7
2020,มิถุนายน,18,พระนครศรีอยุธยา,10
2020,มิถุนายน,19,พระนครศรีอยุธยา,10
2020,มิถุนายน,20,พระนครศรีอยุธยา,10
2020,มิถุนายน,21,พระนครศรีอยุธยา,9
2020,มิถุนายน,22,พระนครศรีอยุธยา,12
2020,มิถุนายน,23,พระนครศรีอยุธยา,10
2020,มิถุนายน,24,พระนครศรีอยุธยา,13
2020,มิถุนายน,25,พระนครศรีอยุธยา,9
2020,มิถุนายน,26,พระนครศรีอยุธยา,10
2020,มิถุนายน,29,พระนครศรีอยุธยา,6
2020,มิถุนายน,30,พระนครศรีอยุธยา,10
2020,กรกฎาคม,1,พระนครศรีอยุธยา,6
2020,กรกฎาคม,2,พระนครศรีอยุธยา,8
2020,กรกฎาคม,3,พระนครศรีอยุธยา,8
2020,กรกฎาคม,4,พระนครศรีอยุธยา,8
2020,กรกฎาคม,5,พระนครศรีอยุธยา,7
2020,กรกฎาคม,6,พระนครศรีอยุธยา,9
2020,กรกฎาคม,7,พระนครศรีอยุธยา,10
2020,กรกฎาคม,8,พระนครศรีอยุธยา,10
2020,กรกฎาคม,9,พระนครศรีอยุธยา,10
2020,กรกฎาคม,10,พระนครศรีอยุธยา,9
2020,กรกฎาคม,11,พระนครศรีอยุธยา,12
2020,กรกฎาคม,12,พระนครศรีอยุธยา,13
2020,กรกฎาคม,13,พระนครศรีอยุธยา,11
2020,กรกฎาคม,14,พระนครศรีอยุธยา,6
2020,กรกฎาคม,15,พระนครศรีอยุธยา,5
2020,กรกฎาคม,16,พระนครศรีอยุธยา,6
2020,กรกฎาคม,17,พระนครศรีอยุธยา,7
2020,กรกฎาคม,18,พระนครศรีอยุธยา,12
2020,กรกฎาคม,19,พระนครศรีอยุธยา,10
2020,กรกฎาคม,20,พระนครศรีอยุธยา,15
2020,กรกฎาคม,21,พระนครศรีอยุธยา,10
2020,กรกฎาคม,22,พระนครศรีอยุธยา,12
2020,กรกฎาคม,23,พระนครศรีอยุธยา,13
2020,กรกฎาคม,24,พระนครศรีอยุธยา,14
2020,กรกฎาคม,25,พระนครศรีอยุธยา,13
2020,กรกฎาคม,26,พระนครศรีอยุธยา,10
2020,กรกฎาคม,27,พระนครศรีอยุธยา,11
2020,กรกฎาคม,28,พระนครศรีอยุธยา,8
2020,กรกฎาคม,29,พระนครศรีอยุธยา,7
2020,กรกฎาคม,30,พระนครศรีอยุธยา,8
2020,กรกฎาคม,31,พระนครศรีอยุธยา,7
2020,สิงหาคม,1,พระนครศรีอยุธยา,7
2020,สิงหาคม,2,พระนครศรีอยุธยา,7
2020,สิงหาคม,3,พระนครศรีอยุธยา,6
2020,สิงหาคม,4,พระนครศรีอยุธยา,9
2020,สิงหาคม,5,พระนครศรีอยุธยา,7
2020,สิงหาคม,6,พระนครศรีอยุธยา,8
2020,สิงหาคม,7,พระนครศรีอยุธยา,11
2020,สิงหาคม,8,พระนครศรีอยุธยา,9
2020,สิงหาคม,9,พระนครศรีอยุธยา,10
2020,สิงหาคม,10,พระนครศรีอยุธยา,10
2020,สิงหาคม,11,พระนครศรีอยุธยา,11
2020,สิงหาคม,12,พระนครศรีอยุธยา,10
2020,สิงหาคม,13,พระนครศรีอยุธยา,9
2020,สิงหาคม,14,พระนครศรีอยุธยา,9
2020,สิงหาคม,15,พระนครศรีอยุธยา,12
2020,สิงหาคม,16,พระนครศรีอยุธยา,13
2020,สิงหาคม,17,พระนครศรีอยุธยา,14
2020,สิงหาคม,18,พระนครศรีอยุธยา,17
2020,สิงหาคม,19,พระนครศรีอยุธยา,16
2020,สิงหาคม,20,พระนครศรีอยุธยา,21
2020,สิงหาคม,21,พระนครศรีอยุธยา,20
2020,สิงหาคม,22,พระนครศรีอยุธยา,9
2020,สิงหาคม,23,พระนครศรีอยุธยา,7
2020,สิงหาคม,24,พระนครศรีอยุธยา,14
2020,สิงหาคม,25,พระนครศรีอยุธยา,20
2020,สิงหาคม,26,พระนครศรีอยุธยา,16
2020,สิงหาคม,27,พระนครศรีอยุธยา,14
2020,สิงหาคม,28,พระนครศรีอยุธยา,11
2020,สิงหาคม,29,พระนครศรีอยุธยา,12
2020,สิงหาคม,30,พระนครศรีอยุธยา,16
2020,สิงหาคม,31,พระนครศรีอยุธยา,15
2020,กันยายน,1,พระนครศรีอยุธยา,12
2020,กันยายน,2,พระนครศรีอยุธยา,14
2020,กันยายน,3,พระนครศรีอยุธยา,13
2020,กันยายน,4,พระนครศรีอยุธยา,19
2020,กันยายน,5,พระนครศรีอยุธยา,17
2020,กันยายน,6,พระนครศรีอยุธยา,8
2020,กันยายน,7,พระนครศรีอยุธยา,5
2020,กันยายน,8,พระนครศรีอยุธยา,7
2020,กันยายน,9,พระนครศรีอยุธยา,13
2020,กันยายน,10,พระนครศรีอยุธยา,18
2020,กันยายน,11,พระนครศรีอยุธยา,14
2020,กันยายน,12,พระนครศรีอยุธยา,11
2020,กันยายน,13,พระนครศรีอยุธยา,12
2020,กันยายน,14,พระนครศรีอยุธยา,14
2020,กันยายน,15,พระนครศรีอยุธยา,10
2020,กันยายน,16,พระนครศรีอยุธยา,12
2020,กันยายน,17,พระนครศรีอยุธยา,14
2020,กันยายน,18,พระนครศรีอยุธยา,18
2020,กันยายน,19,พระนครศรีอยุธยา,6
2020,กันยายน,20,พระนครศรีอยุธยา,6
2020,กันยายน,21,พระนครศรีอยุธยา,11
2020,กันยายน,22,พระนครศรีอยุธยา,12
2020,กันยายน,23,พระนครศรีอยุธยา,16
2020,กันยายน,24,พระนครศรีอยุธยา,9
2020,กันยายน,25,พระนครศรีอยุธยา,10
2020,กันยายน,26,พระนครศรีอยุธยา,12
2020,กันยายน,27,พระนครศรีอยุธยา,10
2020,กันยายน,28,พระนครศรีอยุธยา,6
2020,กันยายน,29,พระนครศรีอยุธยา,7
2020,กันยายน,30,พระนครศรีอยุธยา,8
